id,tweet,language,date,time,user_id,name,username,retweets_count,replies_count,likes_count
1549450863558762497,Esto me hace ilusión. El jueves a las 19 en @TheBridge_Tech hablaré de la profesión que amo y que ejercí locamente durante 20 años para el Programa superior de emprendimiento en periodismo de @JotDownSpain. Elige ¿streaming o aire acondicionado?  https://t.co/yCk9MxVa0I,es,2022-07-19,19:47:27,2446351,Miguel Ángel Uriondo,uriondo,7,1,17
1547833539306983425,@Cased93 ¡Ha sido un placer tenerte como jurado Daniel!☺Muchas gracias por asistir y conocer de cerca el trabajo de nuestros alumnos🎓,es,2022-07-15,08:40:47,1162694149956603904,The Bridge,thebridge_tech,1,0,1
1547679180715806723,Un placer haber asistido hoy como miembro del tribunal por parte de Fujitsu Data Intelligence al acto de defensa y graduación del Bootcamp de Data Science organizado por  @TheBridge_Tech   https://t.co/jYYhs7Nmr5,es,2022-07-14,22:27:25,118748532,Daniel Castillo-Secilla,cased93,0,1,1
1547604416177442823,¡Empezamos! Sigue el 1º #desafiodetripulaciones⚔ de #Sevilla @ENCamaraSevilla 🔴EN DIRECTO ¡No te pierdas el sistema de reconocimiento facial que han creado nuestros chicos de #datascience!  ▶ https://t.co/b0ztKy2Gcm,es,2022-07-14,17:30:20,1162694149956603904,The Bridge,thebridge_tech,2,0,1
1547230643561664515,🧑‍🎓Los emprendedores y profesionales digitales del futuro han venido a visitarnos hoy  Los alumnos de @TheBridge_Tech han visto cómo trabaja un fondo VC y han mostrado su interés por conocer qué grandes desafíos resuelven nuestras #startups #deeptech   Mucho #talento en el Ágora  https://t.co/FaCriTMOGw,es,2022-07-13,16:45:06,1088261225153060864,GoHub Ventures,gohubventures,1,0,4
1547209900874506241,Hoy hemos tenido una súper visita a nuestras oficinas @TheBridge_Tech👉primera Aceleradora de Talento Digital.  Hemos podido presentar @GoHubVentures  y compartir nuestros HQ con 26 de sus estudiantes y profesores Con muchas ganas de seguir colaborando con ellos en el futuro!  https://t.co/g9MzrP2hdq,es,2022-07-13,15:22:40,1232276995796586499,Ines Calabuig,inescalabuig2,3,0,8
1546817334882476032,¡Descubre la experiencia de Dani! ▶ Dani estudió una #fp en #desarrolloweb pero tenía claro que quería especializarse en #ciberseguridad 👾y realizó el #bootcamp en @TheBridge_Tech ¡Fue complemento perfecto para conseguir un empleo en el sector!🎯  https://t.co/eimTUd6rUc,es,2022-07-12,13:22:45,1162694149956603904,The Bridge,thebridge_tech,2,0,0
1546397466517540866,#VentureCapital/#PrivateEquity: @TheBridge_Tech cierra una ronda de €5M liderada por Atitlan  https://t.co/iDnOZ5z5g8,es,2022-07-11,09:34:21,1085383992,Webcapitalriesgo.com,wcapitalriesgo,0,0,0
1544988613129261056,#Inversiones 💰💰  @TheBridge_Tech ha cerrado una ronda de 5M€ 👀  PRINCIPAL INVERSOR ✔#Atitlan   ⬇⬇  https://t.co/2owefjS98d,es,2022-07-07,12:16:04,27890913,El Referente,elreferente,0,0,0
1544595001086283778,#SAVETHEDATE 🚩| @TheBridge_Tech pone en marcha un #bootcamp orientado a formar en dos de las disciplinas que más están creciendo en España: #Cloud #Computing &amp; #DevOps☁️  📆12 de septiembre 🕔 Full-time ⬇️  https://t.co/FJ1IzSpro2,es,2022-07-06,10:12:00,190658967,hayCANAL.com,haycanal,1,0,0
1544373102997655552,"🤝🏼 @ceeivalencia y @TheBridge_Tech, primera aceleradora de talento digital, firman un convenio de colaboración:  https://t.co/8neFc4j8i4  🎯 Complementar la formación técnica del nuevo talento, entre sus principales objetivos.",es,2022-07-05,19:30:15,89141857,Emprenemjunts,emprenemjunts,0,0,0
1544334529145573376,🤗¡Últimos #OpenDay antes de vacaciones!🍻 3 jornadas de puertas abiertas de manera simultánea en nuestras sedes.  ¡Os esperamos el 13 de julio a las 18h!🎟 Entradas 🎟  📍Madrid  https://t.co/8tLP0mckB7 📍Sevilla  https://t.co/e1ujZn6bQd 📍Valencia  https://t.co/sHdLYb6GaC  https://t.co/i4cqR7Kfwk,es,2022-07-05,16:56:58,1162694149956603904,The Bridge,thebridge_tech,0,0,0
1544231368896532480,"📲 ""De aquí al 2025 se van a crear 400.000 #empleos en el ámbito #tecnológico y para cubrirlos será necesaria una #formación específica como el modelo #bootcamp"", asegura Noya Fernández desde  @TheBridge_Tech.  https://t.co/OOo9BTkLKH",es,2022-07-05,10:07:03,196056785,ATREVIA,atrevia,2,0,2
1544223809112350723,🔴 Todo preparado en @TheBridge_Tech para la presentación de la nueva metodología de employer branding 5.0 de ATREVIA para ayudar a las empresas a captar #talento.  https://t.co/8jYPDDvni2,es,2022-07-05,09:37:01,196056785,ATREVIA,atrevia,2,0,2
1543134908935200769,"🤝🏼 @ceeivalencia y @TheBridge_Tech, primera aceleradora de talento digital, firman un convenio de colaboración:  https://t.co/8neFc4j8i4  🎯 Complementar la formación técnica del nuevo talento, entre sus principales objetivos.",es,2022-07-02,09:30:07,89141857,Emprenemjunts,emprenemjunts,0,0,2
1542929123546464261,"@HeavyMental_es @TheBridge_Tech Por favor, a ver si podeis empezar a mejorar el sonido. Muchas veces el primer paso es más de la mitad del camino",es,2022-07-01,19:52:23,1018473762902114304,"Eioua, o aprendiz",eioua_aprendiz,0,0,0
1542888003965689858,Atitlan liderará la ronda de financiación de 5 millones de euros de la escuela @TheBridge_Tech 💰  La empresa de formación de #talento ha irrumpido en el sector de la educación poniendo el foco en la #digitalización y las nuevas tecnologías 📚  https://t.co/YoTetHhIKx,es,2022-07-01,17:09:00,874916978665938945,Startup Valencia,startup_vlc,0,0,4
1542808979293847554,@bertinha84 ¡Vamos @bertinha84 ánimo! Te esperamos con los brazos abiertos🤗,es,2022-07-01,11:54:59,1162694149956603904,The Bridge,thebridge_tech,0,0,1
1542778977718341632,"Adeus ríos, adeus fontes...Terriña, volvo pronto. Madrid allá voy! Ya se ve cerca el final del bootcamp y voy a terminarlo de forma presencial. Un mes, un último empujón. @TheBridge_Tech",es,2022-07-01,09:55:46,604485175,Berta Otero,bertinha84,1,1,5
1542460541800783872,"📢Nos alegra muchísimo contaros esta gran noticia: tendremos el placer de contar con @TheBridge_Tech, un acuerdo que nos permitirá ofrecer más herramientas para acelerar el talento digital a nuestras #startups 👏  @AmparoGalbis1 @RamonCEEIVLC   https://t.co/Mkhinty1B6",es,2022-06-30,12:50:25,284115545,CEEI Valencia,ceeivalencia,2,0,4
1542448899645968384,@NadaQueGanarPod Estais invitados desde ya a hacer el primero de la próxima en @TheBridge_Tech y no se que lios os traeis con @_miki pero si quereis combo hay hueco,es,2022-06-30,12:04:09,12085582,diegodl,diegodl,0,0,1
1542415478618050560,"🤝 Gracias al convenio firmado con @TheBridge_Tech trabajaremos de forma conjunta en la realización de cursos, jornadas, actividades formativas, foros de discusión y asesoramiento mutuo en las acciones desarrolladas por ambas entidades.    https://t.co/gNPhADnlkk",es,2022-06-30,09:51:21,1073622740,COITCV/AVIT,coitcv,0,0,1
1542413891124301826,Hoy master class de  @figma  y UIX en @TheBridge_Tech   https://t.co/fybYqXpUL6,es,2022-06-30,09:45:02,1437833350732034050,Javier Polaris,javierpolaris,0,0,1
1542238336894603265,@HeavyMental_es @TheBridge_Tech Buscando el pollo 🐣,es,2022-06-29,22:07:27,14661878,carlosmcabo,carlosmcabo,0,0,1
1542225403242332161,"@HeavyMental_es @UbaldoHervas @DavidAlayon @Recuenco @_miki @GuillermoDeHaro @TheBridge_Tech Te me tienes que cuidar ehhhh  y por cierto, colleja por venir a Madrid, hacer un podcast en directo y no avisarme  Capullo!!! 🤣🤣🤣🤣",es,2022-06-29,21:16:03,40046861,Carlos M. Diaz,carlosmdh,0,1,4
1542224097089822726,@HeavyMental_es @UbaldoHervas @DavidAlayon @Recuenco @_miki @GuillermoDeHaro @TheBridge_Tech El segundo por la derecha de la primera fila es mikki?,es,2022-06-29,21:10:52,40046861,Carlos M. Diaz,carlosmdh,0,1,3
1542208686881390592,No todo va a ser trabajar!! Equipo UCuber #TheBridge @TheBridge_Tech  #FullStack #javascript30  https://t.co/u6K9rWwoqb,es,2022-06-29,20:09:38,1437833350732034050,Javier Polaris,javierpolaris,0,0,0
1542206287915585536,El sentido de la vida ya no es 42 -- Light Mental edición especial @TheBridge_Tech  https://t.co/z7hOVln8Bp,es,2022-06-29,20:00:06,1255794072280842240,Heavy Mental,heavymental_es,3,2,22
1542124257114734595,#Atitlan invierte en una una ronda de financiación de 5 millones de euros en @TheBridge_Tech   https://t.co/7eN3zLMYpg a través de @elEconomistaes,es,2022-06-29,14:34:08,3175666499,elEconomistaCV,eleconomistacv,1,0,3
1542075584158830594,"¡Un placer tener ayer a empresas como @sesamehr_ , @feending y @LORIOTio con nosotros en la #TechTalksValencia! 🤗Descubriendo un poquito➕del sector y de cómo funciona y se trabaja en un negocio digital 📲  #sectortech #digitaltalent #empleabilidad  https://t.co/GGyoigRCQt",es,2022-06-29,11:20:44,1162694149956603904,The Bridge,thebridge_tech,4,0,4
1541859665570664448,@fernandojsg @HeavyMental_es @DavidAlayon @Recuenco @_miki @GuillermoDeHaro @TheBridge_Tech Y queremos.,es,2022-06-28,21:02:45,1434890317640126469,Sergio Berbis,sergio_berbis,0,0,3
1541830701863034880,"@GuillermoDeHaro @Mulder01198676 @HeavyMental_es @DavidAlayon @Recuenco @_miki @TheBridge_Tech Jajajaja lo voy a buscar solo para darle laik, errete y suscribirme.   Puto genio Mulder",es,2022-06-28,19:07:39,427660452,Antonio Muñiz,antonio_muniz_c,0,0,3
1541826498650406913,"@HeavyMental_es @DavidAlayon @Recuenco @_miki @GuillermoDeHaro @TheBridge_Tech Yo no pude ir...😭😭😭😭😭 Por tema serio.. Felicidades!!!! Os lo merecéis, locos maravillosos de @HeavyMental_es! @_miki, @davidalayon y @Recuenco 👏🏻👏🏻👏🏻👏🏻 la vida es más vida y salvaje mental  gracias a vosotros.  Esperando merchandising para verano!!  https://t.co/gwG9cndOaA",es,2022-06-28,18:50:57,317352917,Mayte Tortosa Laso,mtortosal,0,0,3
1541817440207884288,"@didacjo1 @_miki @samuelgil He de decir que luego pusieron cervezas, pero porque se estiraron los de @TheBridge_Tech... para el próximo evento @HeavyMental_es lo del currasco tiene que estar sí o sí  https://t.co/euwFxXpDNs",es,2022-06-28,18:14:57,276656109,Jorge Ordovás,joobid,0,0,2
1541798453923221508,"La empresa de formación de talento y competencias digitales, @TheBridge_Tech , acaba de anunciar una ronda de financiación por un total de 5 millones de euros liderada por Atitlan  https://t.co/AProTjb79k",es,2022-06-28,16:59:31,271028835,Valientes Emprendedores,valientesempren,3,0,5
1541777929968967683,@HeavyMental_es @DavidAlayon @Recuenco @_miki @GuillermoDeHaro @TheBridge_Tech No os olvidéis de cargar bien la pala que llega la recesión  https://t.co/RGJccI8lSY,es,2022-06-28,15:37:58,1482505294232043523,didacjo,didacjo1,0,0,2
1541770768123658243,@GuillermoDeHaro @Mulder01198676 @HeavyMental_es @DavidAlayon @Recuenco @_miki @TheBridge_Tech Siempre se puede firmar el pollo en lugar de la pata. Ya tú sabeh,es,2022-06-28,15:09:30,803255406,Mónica Quintana,moquintana,0,0,2
1541770632991764480,"@Mulder01198676 @GuillermoDeHaro @HeavyMental_es @DavidAlayon @Recuenco @_miki @TheBridge_Tech Jajaja, eso espero, sí",es,2022-06-28,15:08:58,803255406,Mónica Quintana,moquintana,0,0,2
1541770429097975815,@moquintana @GuillermoDeHaro @HeavyMental_es @DavidAlayon @Recuenco @_miki @TheBridge_Tech Ups!!! Lo siento @moquintana en nada estas haciendo nuevas excursiones por la jungla! 💪🏼😃,es,2022-06-28,15:08:09,1493264171705765890,Mulder,mulder01198676,0,1,5
1541770149031809024,@Mulder01198676 @GuillermoDeHaro @HeavyMental_es @DavidAlayon @Recuenco @_miki @TheBridge_Tech Poca broma con lo de romperse las piernas. ¡Ains!,es,2022-06-28,15:07:02,803255406,Mónica Quintana,moquintana,0,1,4
1541768275146719233,"@GuillermoDeHaro @moquintana @HeavyMental_es @DavidAlayon @Recuenco @_miki @TheBridge_Tech Fimarme las patas, me suena a romperme las piernas y firmarme la escayoala! en qué estais pensando???  https://t.co/RwITuAdVOU",es,2022-06-28,14:59:36,1493264171705765890,Mulder,mulder01198676,0,1,3
1541765922775498756,@moquintana @GuillermoDeHaro @HeavyMental_es @DavidAlayon @Recuenco @_miki @TheBridge_Tech Por supuesto! 😉,es,2022-06-28,14:50:15,1493264171705765890,Mulder,mulder01198676,0,0,4
1541765527051304960,"@Mulder01198676 @GuillermoDeHaro @HeavyMental_es @DavidAlayon @Recuenco @_miki @TheBridge_Tech ¡Ahí, ahí, nuestro libro jugando con la primera liga!  En cuanto a la firma, por supuesto que sí. Te podemos firmar la mesa, también 🤣",es,2022-06-28,14:48:40,803255406,Mónica Quintana,moquintana,0,2,6
1541751877213331459,"@Recuenco @PauMugarra @HeavyMental_es @DavidAlayon @_miki @GuillermoDeHaro @TheBridge_Tech La edad no perdona, en cuclillas te caías...y te has tenido que sujetar, con cierto estilo, lo reconozco. Enhorabuena por la jornada",es,2022-06-28,13:54:26,779234238977675264,Daniel Granados,danieldanigran,0,0,2
1541751543770357763,@GuillermoDeHaro @HeavyMental_es @DavidAlayon @Recuenco @_miki @TheBridge_Tech Pues ya tengo para las otras 3 patas 🤣   @DavidAlayon @moquintana teneis una firma pendiente para uno de estos 😉  https://t.co/sXd1RPXmTi,es,2022-06-28,13:53:07,1493264171705765890,Mulder,mulder01198676,1,1,6
1541749770208911360,"@HeavyMental_es @DavidAlayon @Recuenco @_miki @GuillermoDeHaro @TheBridge_Tech Joder, estoy encantado de haber sido el más tonto de ESA habitación!  https://t.co/NDcYvsfaKV",es,2022-06-28,13:46:04,1493264171705765890,Mulder,mulder01198676,0,1,3
1541738588190216198,"@HeavyMental_es @DavidAlayon @Recuenco @_miki @GuillermoDeHaro @TheBridge_Tech Recuenco haciendo Break dance, lo próximo beatbox",es,2022-06-28,13:01:38,147255980,Love is my message,k4rliky,0,0,5
1541735069995376640,@PauMugarra @HeavyMental_es @DavidAlayon @Recuenco @_miki @GuillermoDeHaro @TheBridge_Tech Nunca dejará de ser el Enfant terrible,es,2022-06-28,12:47:39,401397656,FarmaInquieto,farmainquieto,0,0,2
1541703736749424641,@HeavyMental_es @DavidAlayon @Recuenco @_miki @GuillermoDeHaro @TheBridge_Tech Recuenco pose  https://t.co/5likSnfZUI,es,2022-06-28,10:43:08,276656109,Jorge Ordovás,joobid,0,0,12
1541690507600056320,@Mulder01198676 @PauMugarra @DavidAlayon @Recuenco @_miki @GuillermoDeHaro @TheBridge_Tech Sí a todo,es,2022-06-28,09:50:34,1255794072280842240,Heavy Mental,heavymental_es,0,1,1
1541682809370300417,@PauMugarra @HeavyMental_es @DavidAlayon @Recuenco @_miki @GuillermoDeHaro @TheBridge_Tech Aterrizaje de superheroe.  https://t.co/eogE03ZSwR,es,2022-06-28,09:19:59,1493264171705765890,Mulder,mulder01198676,0,1,5
1541678686751133698,Gracias @HeavyMental_es por la tarde de ayer y a todos los asistentes ¡Éxito absoluto! 🎙👏,es,2022-06-28,09:03:36,1162694149956603904,The Bridge,thebridge_tech,4,0,22
1541676593323573249,@PauMugarra @HeavyMental_es @DavidAlayon @_miki @GuillermoDeHaro @TheBridge_Tech Que intentaba no tapar a nadie de detrás.,es,2022-06-28,08:55:17,7154412,Javier G. Recuenco,recuenco,0,2,1
1541675702487072768,"@Recuenco Que guay, supervisora de lujo y buen sitio. Saludos a los amigos de @TheBridge_Tech @nodosenlared",es,2022-06-28,08:51:45,15993641,Amalio A. Rey,arey,1,0,3
1541674892390719490,@HeavyMental_es @DavidAlayon @Recuenco @_miki @GuillermoDeHaro @TheBridge_Tech Qué le pasa a Javier en la foto? Esa pose no es normal 🙈,es,2022-06-28,08:48:31,1003872445,Pau Mugarra,paumugarra,0,3,2
1541563017241976835,"Gracias @HeavyMental_es por la elocuencia de @Recuenco, la disciplina de @DavidAlayon, y la perfecta felicidad de @_miki para crear el ágora en @TheBridge_Tech: @GuillermoDeHaro @jatorrero @PedroAeriaa @mevasjimenez @joobid @marianosarmient @fyustas1 @_sergiosanjuan y otros 42👏  https://t.co/iPKI9axebY",es,2022-06-28,01:23:58,212364786,Gonzalo Osés,designetworking,0,0,10
1541558488001822725,@Bombabarros @Mulder01198676 @_miki @Recuenco @DavidAlayon @GuillermoDeHaro @moquintana @TheBridge_Tech Gracias por venir y buen viaje de vuelta… eres top!!,es,2022-06-28,01:05:58,1255794072280842240,Heavy Mental,heavymental_es,0,0,3
1541557726777692161,"@HeavyMental_es @Mulder01198676 Resultado apabullante de los locales, el público enloqueció con el juego de su equipo y no dejaron de animar hasta que fueron desalojados. Muchísimas gracias!!! @HeavyMental_es @_miki @Recuenco @DavidAlayon @GuillermoDeHaro @moquintana @TheBridge_Tech  https://t.co/osw6AlqUgq",es,2022-06-28,01:02:57,230190180,Miguel barros guerra,bombabarros,1,1,6
1541523364094906370,@designetworking @GuillermoDeHaro @HeavyMental_es @Recuenco @TheBridge_Tech Pero debo reconocer que el premio por preguntar sobre la influencia de El Pollo Pepe en la obra literaria de @Recuenco y @GuillermoDeHaro ha merecido la pena. @HeavyMental_es fidelis 🤘  https://t.co/0bmUpQuoBN,es,2022-06-27,22:46:24,276656109,Jorge Ordovás,joobid,1,0,8
1541496472541315073,"@joobid @GuillermoDeHaro @HeavyMental_es @Recuenco @TheBridge_Tech Inspiración para innovar. La clave no es quien inventa, si no, quién traduce a la masa citando a quien inventa.",es,2022-06-27,20:59:33,212364786,Gonzalo Osés,designetworking,0,0,1
1541494873265676289,"@designetworking @GuillermoDeHaro @HeavyMental_es @Recuenco @TheBridge_Tech Alguien tenía que preguntarlo. No quiero hablar de plagio, que es palabra gruesa, pero buena parte de los fundamentos del libro de @GuillermoDeHaro y @Recuenco estaba ya en El Pollo Pepe. Y lo saben  https://t.co/Jtt4XVIsCT",es,2022-06-27,20:53:12,276656109,Jorge Ordovás,joobid,2,2,11
1541493843316580354,Primera micro clase de un profe de @TheBridge_Tech a los @HeavyMental_es &amp; @GuillermoDeHaro  https://t.co/r9T6R29Sg2,es,2022-06-27,20:49:06,212364786,Gonzalo Osés,designetworking,0,0,3
1541492108703531008,"@joobid lanzando la pregunta del millón de euros a @GuillermoDeHaro sobre ""El Pollo Pepe"", que nos marca la X del mapa de @HeavyMental_es, hacia la esencia del 42 o la transcendencia del sentido de la vida que plantea el estoicismo como nos recuerda @Recuenco  en @TheBridge_Tech  https://t.co/8ft1LaMH47",es,2022-06-27,20:42:12,212364786,Gonzalo Osés,designetworking,1,1,6
1541484295465959427,Gracias a @TheBridge_Tech por facilitar la desvirtualización de tuiteros que nos encontramos alrededor de @HeavyMental_es y las turras del @Recuenco,es,2022-06-27,20:11:10,212364786,Gonzalo Osés,designetworking,0,0,2
1541477869620281345,"Hoy tenemos invitados en @TheBridge_Tech. Los chicos de @HeavyMental_es y @GuillermoDeHaro  hablando sobre el sentido de la vida, o algo  https://t.co/sGeJVf3HFN",es,2022-06-27,19:45:38,12085582,diegodl,diegodl,0,0,2
1541470520658493440,"Que nos dice Pedro Sánchez, que si le compramos todos los libros del @Recuenco y @GuillermoDeHaro nos invita a unas cañas en @TheBridge_Tech por el encuentro de @HeavyMental_es  https://t.co/hdJRlA1QD8",es,2022-06-27,19:16:25,212364786,Gonzalo Osés,designetworking,0,0,3
1541448970123223040,@TheBridge_Tech @HeavyMental_es @Alienta Casi! Justo estaba rellenando datos 🤣,es,2022-06-27,17:50:47,140757340,Roberto Ballester,roberballester,0,0,1
1541445570925133825,@TheBridge_Tech @Recuenco @HeavyMental_es @Alienta tendré que colarme?  https://t.co/sfp5t11RPi,es,2022-06-27,17:37:17,62495833,Vicente Marco,vmcasamayor,0,0,2
1541445021068627969,@TheBridge_Tech @Recuenco @HeavyMental_es @Alienta pero quedan entradas o no? Cojone!,es,2022-06-27,17:35:06,62495833,Vicente Marco,vmcasamayor,0,1,3
1541403967581831169,"@HeavyMental_es @TheBridge_Tech @Recuenco @GuillermoDeHaro Cada vez que pulsas la frase es distinta, no hace falta ni editar luego...",es,2022-06-27,14:51:58,276656109,Jorge Ordovás,joobid,0,0,1
1541403726182858753,"@joobid @TheBridge_Tech @Recuenco @GuillermoDeHaro Si claro, Miki no tiene otra cosa que hacer",es,2022-06-27,14:51:00,1255794072280842240,Heavy Mental,heavymental_es,0,1,1
1541403632104620033,@joobid @HeavyMental_es @TheBridge_Tech @GuillermoDeHaro Déjalo cortocircuitado en Always on.,es,2022-06-27,14:50:38,7154412,Javier G. Recuenco,recuenco,0,0,1
1541403277752995841,@HeavyMental_es @TheBridge_Tech ¿Me llevo el botón para el directo de hoy @Recuenco @GuillermoDeHaro?  https://t.co/CSjtCXQ64B,es,2022-06-27,14:49:13,276656109,Jorge Ordovás,joobid,0,2,2
1541347694802882567,"@HeavyMental_es @TheBridge_Tech Si al final el ""de pedir"" funciona  https://t.co/1A2PyYMAol",es,2022-06-27,11:08:21,779899,Juan Antonio Torrero,jatorrero,0,0,1
1541334998892036096,"@jatorrero @TheBridge_Tech Juan Antonio, te mandamos dm para que te vengas que hay hueco!",es,2022-06-27,10:17:55,1255794072280842240,Heavy Mental,heavymental_es,0,1,2
1541303566597496833,"@HeavyMental_es @TheBridge_Tech Moviendo satélites pero ya!!. Huy, ¿y si piensan que son sat Rusos?. Al riesgo que mola.",es,2022-06-27,08:13:00,1454470440513122305,Ángel navarro batista,navarro_batista,0,0,1
1541297237485035520,@navarro_batista @TheBridge_Tech En orbyt ya si eso.,es,2022-06-27,07:47:51,1255794072280842240,Heavy Mental,heavymental_es,0,1,1
1541294547489136640,@HeavyMental_es @TheBridge_Tech Que se grabe para el Orbe. Toy en otra plataforma.,es,2022-06-27,07:37:10,1454470440513122305,Ángel navarro batista,navarro_batista,0,1,1
1541266958259306496,"@HeavyMental_es @TheBridge_Tech @GuillermoDeHaro @Recuenco @Alienta Si hay que bajar al barro, se baja.",es,2022-06-27,05:47:32,230190180,Miguel barros guerra,bombabarros,0,0,2
1541266817624203264,@HeavyMental_es @TheBridge_Tech @GuillermoDeHaro @Recuenco @Alienta El plan // La ejecución  https://t.co/z6upT5d5Zn,es,2022-06-27,05:46:59,230190180,Miguel barros guerra,bombabarros,1,1,4
